CustomerID,frequency_cal,monetary_sum,total_quantity,unique_categories,avg_discount,coupon_usage_rate,total_delivery_fee,total_offline,total_online,total_marketing,Tenure_Months,recency_cal,T_cal,monetary_avg,avg_order_interval,freq_last30,spend_last30,qty_last30,purchase_momentum,spend_momentum,Gender_M,Location_Chicago,Location_New Jersey,Location_New York,Location_Washington Dc,KMeans_Label_1,KMeans_Label_2,KMeans_Label_3,future_orders,Churn,Churn_Probability,Churn_Segment,Revenue_At_Risk,Retention_Priority
13162,2,3499.026,111,6,0.06000000000000001,0.3,253.99,118500,75541.59999999999,194041.59999999998,14,41,56,1166.3419999999999,18.666666666666668,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,True,False,0.0,1,0.9,High Risk,3149.1234,3149.1234
13862,2,3402.07,84,8,0.06206896551724138,0.3103448275862069,231.13,72500,43768.72,116268.72,32,28,42,1134.0233333333333,14.0,1.0,369.0,3.0,0.3333333333333333,0.10843150449447117,True,False,False,False,False,False,True,False,0.0,1,0.925,High Risk,3146.9147500000004,3146.9147500000004
16873,2,3260.056,200,6,0.05428571428571429,0.2714285714285714,490.5,209000,53549.3,262549.30000000005,6,85,153,1086.6853333333333,51.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,False,0.0,1,0.965,High Risk,3145.95404,3145.95404
14639,3,3178.052,53,8,0.028571428571428574,0.14285714285714285,295.96999999999997,106000,111703.07999999999,217703.08,46,104,139,794.513,34.75,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,True,False,False,0.0,1,0.985,High Risk,3130.38122,3130.38122
15093,3,3852.56,114,9,0.02820512820512821,0.3076923076923077,792.28,65700,54647.240000000005,120347.24,46,71,245,963.14,61.25,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,True,False,0.0,1,0.81,High Risk,3120.5736,3120.5736
13269,2,3095.238,224,4,0.0642857142857143,0.32142857142857145,314.96,76000,54860.799999999996,130860.8,41,137,230,1031.7459999999999,76.66666666666667,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,0.0,1,0.995,High Risk,3079.76181,3079.76181
14031,5,3244.972,160,10,0.06862745098039216,0.39215686274509803,450.32,75500,60305.99,135805.99000000002,17,7,246,540.8286666666667,41.0,1.0,589.31,9.0,0.16666666666666666,0.18155116556766351,False,True,False,False,False,False,True,False,0.0,1,0.79,Medium Risk,2563.52788,3076.233456
14256,1,3070.53,77,7,0.028125,0.28125,199.98,112000,65797.44,177797.44,7,158,158,1535.265,79.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False,False,0.0,1,1.0,High Risk,3070.53,3070.53
13385,1,3298.846,199,8,0.06285714285714286,0.3142857142857143,320.69,105000,77807.8,182807.8,26,33,33,1649.423,16.5,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,True,False,0.0,1,0.93,High Risk,3067.9267800000002,3067.9267800000002
18004,2,3079.08,386,5,0.065,0.325,330.71000000000004,120000,77001.96,197001.96,30,145,146,1026.36,48.666666666666664,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False,False,0.0,1,0.995,High Risk,3063.6846,3063.6846
17064,1,3377.4809999999998,349,8,0.13043478260869565,0.43478260869565216,544.03,57500,57611.09,115111.09,7,25,25,1688.7404999999999,12.5,1.0,3377.4809999999998,349.0,0.5,0.9997040089910229,True,True,False,False,False,False,True,False,0.0,1,0.9,High Risk,3039.7329,3039.7329
15581,3,3068.328,139,9,0.036734693877551024,0.3673469387755102,516.2,110500,65611.65,176111.65,18,83,179,767.082,44.75,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,0.0,1,0.99,High Risk,3037.64472,3037.64472
18109,6,3638.832,114,9,0.05416666666666667,0.2916666666666667,510.87,186500,126831.7,313331.7,9,15,232,519.8331428571429,33.142857142857146,2.0,1168.593,20.0,0.2857142857142857,0.32105685097553954,False,False,False,True,False,False,True,False,0.0,1,0.83,High Risk,3020.23056,3020.23056
16791,1,3347.704,78,7,0.06792452830188679,0.33962264150943394,318.0,132500,80989.29999999999,213489.3,7,42,42,1673.852,21.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,True,False,0.0,1,0.895,High Risk,2996.1950800000004,2996.1950800000004
15535,3,3544.0699999999997,63,8,0.0951219512195122,0.3170731707317073,281.46,105000,51537.53,156537.53,24,27,166,886.0174999999999,41.5,1.0,3417.29,61.0,0.25,0.9639555777459966,False,True,False,False,False,False,True,False,0.0,1,0.7,Medium Risk,2480.8489999999997,2977.0187999999994
14404,2,3519.57,62,8,0.07826086956521738,0.2608695652173913,306.97,154000,58575.2,212575.2,32,26,214,1173.19,71.33333333333333,1.0,1057.425,29.0,0.3333333333333333,0.3003561923211298,True,True,False,False,False,False,True,False,0.0,1,0.845,High Risk,2974.03665,2974.03665
17555,1,3731.136,186,6,0.08979591836734695,0.4489795918367347,535.08,147000,112003.70999999999,259003.71,27,54,54,1865.568,27.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,True,False,0.0,1,0.66,Medium Risk,2462.54976,2955.0597119999998
16143,3,3007.847,71,9,0.06785714285714285,0.32142857142857145,221.32,87000,55806.549999999996,142806.55,9,87,215,751.96175,53.75,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,0.0,1,0.98,High Risk,2947.6900600000004,2947.6900600000004
12681,5,15387.494,480,12,0.05862068965517241,0.2857142857142857,2029.27,520000,351793.37,871793.37,27,10,196,2564.5823333333333,32.666666666666664,1.0,1732.501,56.0,0.16666666666666666,0.11258418140202672,True,True,False,False,False,False,False,False,12.0,0,0.19,Low Risk,2923.62386,2923.62386
16265,1,2958.967,143,8,0.034210526315789476,0.34210526315789475,550.69,133000,62723.56,195723.56,38,161,161,1479.4835,80.5,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,False,0.0,1,0.985,High Risk,2914.582495,2914.582495
14572,1,5211.736,109,9,0.08793103448275862,0.29310344827586204,413.78,174000,44519.64,218519.63999999998,43,6,6,2605.868,3.0,1.0,5211.736,109.0,0.5,0.9998081621628259,False,False,False,False,False,False,False,False,0.0,1,0.465,Medium Risk,2423.45724,2908.148688
13520,2,3561.154,69,6,0.1,0.3548387096774194,208.95,66700,51549.27,118249.26999999999,19,10,243,1187.0513333333333,81.0,1.0,3237.31,32.0,0.3333333333333333,0.9088068623647377,False,True,False,False,False,False,True,False,0.0,1,0.81,High Risk,2884.53474,2884.53474
15157,2,3035.453,124,9,0.06964285714285715,0.23214285714285715,341.4,192000,127048.36,319048.36,43,96,106,1011.8176666666667,35.333333333333336,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False,False,0.0,1,0.95,High Risk,2883.6803499999996,2883.6803499999996
13319,5,6721.141,277,9,0.0336734693877551,0.336734693877551,668.88,229000,153750.56,382750.56,27,77,196,1120.1901666666665,32.666666666666664,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,0.0,1,0.355,Medium Risk,2386.0050549999996,2863.2060659999993
13455,2,3249.82,93,5,0.044444444444444446,0.3333333333333333,308.1,90000,77810.45999999999,167810.46000000002,38,28,180,1083.2733333333333,60.0,1.0,232.185,6.0,0.3333333333333333,0.07142351775859629,False,False,False,True,False,False,True,False,0.0,1,0.88,High Risk,2859.8416,2859.8416
13782,1,3188.464,80,6,0.08333333333333333,0.2777777777777778,318.31,90000,43239.24,133239.24,17,27,27,1594.232,13.5,1.0,3188.464,80.0,0.5,0.9996864676948855,True,False,True,False,False,False,True,False,0.0,1,0.895,High Risk,2853.67528,2853.67528
12413,2,3073.007,259,5,0.04615384615384616,0.46153846153846156,251.76999999999998,40000,25804.96,65804.95999999999,15,41,63,1024.3356666666666,21.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,True,False,0.0,1,0.925,High Risk,2842.5314750000002,2842.5314750000002
17303,1,2839.364,86,6,0.05660377358490566,0.2830188679245283,368.13,132500,85098.39,217598.39,39,139,139,1419.682,69.5,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False,False,0.0,1,1.0,High Risk,2839.364,2839.364
12626,3,4077.3999999999996,573,10,0.0847457627118644,0.3050847457627119,523.84,150500,85584.70999999999,236084.71,30,0,25,1019.3499999999999,6.25,3.0,4077.3999999999996,573.0,0.75,0.9997548058061985,False,False,False,False,False,False,True,False,7.0,0,0.58,Medium Risk,2364.892,2837.8704
14210,2,3426.878,53,9,0.03783783783783784,0.2702702702702703,290.82,54500,86244.12000000001,140744.12000000002,18,76,240,1142.2926666666667,80.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,True,False,0.0,1,0.825,High Risk,2827.17435,2827.17435
14813,2,2832.422,42,5,0.04666666666666667,0.23333333333333334,195.0,90000,25828.61,115828.61,32,229,230,944.1406666666667,76.66666666666667,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,True,False,False,0.0,1,0.995,High Risk,2818.25989,2818.25989
13097,2,3241.612,280,10,0.055769230769230765,0.4807692307692308,557.06,108000,70237.54000000001,178237.54,33,68,123,1080.5373333333334,41.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,True,False,0.0,1,0.855,High Risk,2771.5782600000002,2771.5782600000002
16081,1,2788.908,216,7,0.13636363636363635,0.45454545454545453,143.0,44000,29271.879999999997,73271.88,14,187,187,1394.454,93.5,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,True,False,False,0.0,1,0.985,High Risk,2747.07438,2747.07438
12415,3,3000.242,169,8,0.031914893617021274,0.2978723404255319,358.47,118500,76221.43000000001,194721.43000000002,29,50,68,750.0605,17.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,True,False,0.0,1,0.915,High Risk,2745.22143,2745.22143
18212,1,2893.661,327,8,0.0627906976744186,0.20930232558139536,409.38,129000,60546.579999999994,189546.58,37,18,18,1446.8305,9.0,1.0,2893.661,327.0,0.5,0.9996545364033992,False,False,False,False,False,False,True,False,0.0,1,0.79,Medium Risk,2285.99219,2743.190628
18176,2,2796.529,232,7,0.07575757575757576,0.2727272727272727,292.48,112500,33357.9,145857.9,19,82,104,932.1763333333333,34.666666666666664,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,True,False,False,0.0,1,0.98,High Risk,2740.59842,2740.59842
17692,1,2729.101,44,6,0.096,0.32,151.0,87500,39961.5,127461.5,11,116,116,1364.5505,58.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False,False,0.0,1,1.0,High Risk,2729.101,2729.101
17917,2,2782.502,47,6,0.06896551724137931,0.3448275862068966,174.0,87000,64328.01,151328.01,40,148,149,927.5006666666667,49.666666666666664,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,0.0,1,0.98,High Risk,2726.85196,2726.85196
14708,2,2739.665,67,7,0.13076923076923078,0.5384615384615384,1184.1,31000,28694.71,59694.71000000001,16,131,209,913.2216666666667,69.66666666666667,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False,False,0.0,1,0.995,High Risk,2725.966675,2725.966675
15111,1,2789.056,777,4,0.025,0.25,299.38,48000,33176.16,81176.16,9,255,255,1394.528,127.5,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,False,False,0.0,1,0.975,High Risk,2719.3296,2719.3296
13048,1,2998.805,556,6,0.10500000000000001,0.35,446.88,100000,51703.2,151703.2,45,26,26,1499.4025,13.0,1.0,2998.805,556.0,0.5,0.9996666449985916,True,True,False,False,False,False,True,False,0.0,1,0.905,High Risk,2713.918525,2713.918525
14161,1,2690.484,89,7,0.06923076923076923,0.34615384615384615,329.26,91000,66261.26000000001,157261.26,41,221,221,1345.242,110.5,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False,False,0.0,1,1.0,High Risk,2690.484,2690.484
15002,3,3292.718,157,10,0.09464285714285714,0.44642857142857145,448.14,112000,128922.60999999999,240922.61,41,74,195,823.1795,48.75,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,True,False,0.0,1,0.815,High Risk,2683.56517,2683.56517
16670,4,3690.131,277,9,0.05961538461538462,0.25,410.4,166000,104511.52,270511.52,48,18,111,738.0262,22.2,2.0,246.0,11.0,0.4,0.06664623932339438,False,True,False,False,False,False,True,False,0.0,1,0.605,Medium Risk,2232.529255,2679.035106
14625,2,2718.528,119,6,0.06666666666666668,0.3611111111111111,1085.9499999999998,86400,81228.26,167628.25999999998,14,136,245,906.1759999999999,81.66666666666667,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False,False,0.0,1,0.985,High Risk,2677.75008,2677.75008
17585,1,3204.874,709,7,0.03571428571428571,0.35714285714285715,196.44,70000,23803.92,93803.92,26,70,70,1602.437,35.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,0.0,1,0.835,High Risk,2676.0697899999996,2676.0697899999996
17618,1,2682.78,175,9,0.03773584905660377,0.18867924528301888,411.95,159000,95487.98000000001,254487.97999999998,17,144,144,1341.39,72.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False,False,0.0,1,0.99,High Risk,2655.9522,2655.9522
14961,2,3180.736,71,8,0.0926829268292683,0.4634146341463415,276.66,42500,27402.739999999998,69902.74,34,62,131,1060.2453333333333,43.666666666666664,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,True,False,0.0,1,0.835,High Risk,2655.9145599999997,2655.9145599999997
18106,1,2831.9719999999998,160,6,0.09230769230769231,0.46153846153846156,294.16,117000,50575.59,167575.58999999997,49,32,32,1415.9859999999999,16.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,0.0,1,0.935,High Risk,2647.89382,2647.89382
12429,1,2672.051,133,5,0.030000000000000006,0.3,492.98,60000,57444.6,117444.59999999999,43,172,172,1336.0255,86.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False,False,0.0,1,0.99,High Risk,2645.33049,2645.33049
15498,6,10563.194,476,10,0.10972222222222222,0.4166666666666667,1366.6100000000001,403500,436751.51,840251.51,14,2,195,1509.0277142857142,27.857142857142858,2.0,8156.1449999999995,299.0,0.2857142857142857,0.7720555870140211,False,False,False,True,False,False,False,False,9.0,0,0.25,Low Risk,2640.7985,2640.7985
15332,2,2656.712,231,6,0.07714285714285715,0.4,294.71,104500,61429.51,165929.51,30,179,229,885.5706666666666,76.33333333333333,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,0.0,1,0.99,High Risk,2630.14488,2630.14488
16735,2,3320.082,139,8,0.055319148936170216,0.2765957446808511,494.94,141000,103691.06999999999,244691.07,42,53,54,1106.694,18.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,False,True,False,0.0,1,0.66,Medium Risk,2191.25412,2629.504944
17551,1,2776.911,457,11,0.07674418604651162,0.2558139534883721,404.99,150500,126424.3,276924.3,32,115,115,1388.4555,57.5,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,True,False,False,0.0,1,0.945,High Risk,2624.180895,2624.180895
13107,2,2804.858,149,8,0.06956521739130435,0.34782608695652173,317.38,78500,44193.340000000004,122693.34,20,28,49,934.9526666666667,16.333333333333332,1.0,93.39,2.0,0.3333333333333333,0.03328393667819255,False,False,False,False,False,False,True,False,0.0,1,0.935,High Risk,2622.5422300000005,2622.5422300000005
16875,2,2997.7780000000002,113,5,0.05,0.39285714285714285,186.92000000000002,65000,45702.7,110702.7,3,46,78,999.2593333333334,26.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,0.0,1,0.87,High Risk,2608.0668600000004,2608.0668600000004
12708,3,2928.053,170,7,0.06060606060606061,0.2727272727272727,235.69,101000,55319.439999999995,156319.44,25,33,212,732.01325,53.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,0.0,1,0.74,Medium Risk,2166.75922,2600.1110639999997
15394,1,2612.33,48,6,0.08750000000000001,0.2916666666666667,159.76,72000,48224.64,120224.63999999998,38,108,108,1306.165,54.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False,False,0.0,1,0.995,High Risk,2599.26835,2599.26835
17450,3,3066.012,267,9,0.09594594594594595,0.47297297297297297,747.24,254500,161305.74,415805.74,17,46,197,766.503,49.25,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,0.0,1,0.84,High Risk,2575.45008,2575.45008
12490,1,2921.588,61,10,0.06976744186046512,0.3488372093023256,398.4,129000,95592.44,224592.44,26,33,33,1460.794,16.5,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,True,False,0.0,1,0.88,High Risk,2570.99744,2570.99744
16746,3,3040.183,74,10,0.09574468085106383,0.3191489361702128,323.12,123000,63777.71,186777.71,16,27,110,760.04575,27.5,2.0,2227.9,62.0,0.5,0.7325767637133314,True,False,False,True,False,False,True,False,0.0,1,0.84,High Risk,2553.7537199999997,2553.7537199999997
14159,1,2590.724,134,9,0.04313725490196079,0.23529411764705882,333.94,153000,122785.05,275785.05,13,151,151,1295.362,75.5,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,0.0,1,0.985,High Risk,2551.86314,2551.86314
15038,2,2539.988,69,7,0.05142857142857143,0.2571428571428571,303.99,105000,99883.2,204883.2,37,232,233,846.6626666666666,77.66666666666667,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,0.0,1,1.0,High Risk,2539.988,2539.988
13263,1,2694.704,175,8,0.0846153846153846,0.28205128205128205,260.24,97500,89616.93,187116.93,16,14,14,1347.352,7.0,1.0,2694.704,175.0,0.5,0.9996290393900814,True,False,True,False,False,False,True,False,0.0,1,0.785,Medium Risk,2115.3426400000003,2538.411168
17567,1,2607.9249999999997,107,8,0.040740740740740744,0.4074074074074074,1427.76,27000,25314.66,52314.659999999996,9,249,249,1303.9624999999999,124.5,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,0.0,1,0.97,High Risk,2529.6872499999995,2529.6872499999995
14577,1,2536.258,70,9,0.06842105263157895,0.34210526315789475,271.5,114000,91486.90000000001,205486.9,36,151,151,1268.129,75.5,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,False,0.0,1,0.995,High Risk,2523.57671,2523.57671
13448,3,2715.373,240,9,0.036111111111111115,0.2222222222222222,472.78999999999996,133000,48108.780000000006,181108.78,41,134,272,678.84325,68.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,0.0,1,0.925,High Risk,2511.720025,2511.720025
17708,1,2804.879,492,8,0.16153846153846155,0.5384615384615384,197.94,65000,38936.56,103936.56,44,12,12,1402.4395,6.0,1.0,2804.879,492.0,0.5,0.9996436054441407,True,False,False,True,False,False,True,False,0.0,1,0.895,High Risk,2510.366705,2510.366705
16470,1,2520.049,130,8,0.09,0.3,333.8,120000,69979.6,189979.59999999998,13,110,110,1260.0245,55.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,True,False,False,0.0,1,0.995,High Risk,2507.448755,2507.448755
12621,3,2557.576,117,7,0.0787878787878788,0.36363636363636365,308.64,72000,35606.45,107606.45,44,97,173,639.394,43.25,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,False,0.0,1,0.975,High Risk,2493.6366,2493.6366
14078,1,2541.465,140,5,0.007692307692307693,0.15384615384615385,1322.71,65000,42741.79,107741.79,7,266,266,1270.7325,133.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,True,False,False,0.0,1,0.98,High Risk,2490.6357000000003,2490.6357000000003
16743,1,2490.479,184,8,0.05999999999999999,0.2,363.4,90000,57595.2,147595.2,9,109,109,1245.2395,54.5,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,0.0,1,0.995,High Risk,2478.026605,2478.026605
14082,1,2504.587,30,3,0.04482758620689655,0.4482758620689655,188.48,101500,18007.260000000002,119507.26000000001,31,160,160,1252.2935,80.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,True,False,False,0.0,1,0.985,High Risk,2467.018195,2467.018195
17920,3,9641.125,915,12,0.05263157894736842,0.37894736842105264,744.0699999999999,392500,293770.03,686270.03,18,198,271,2410.28125,67.75,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,6.0,0,0.255,Low Risk,2458.486875,2458.486875
15288,1,2492.472,122,6,0.03076923076923077,0.3076923076923077,332.51,104000,65688.73999999999,169688.74,50,168,168,1246.236,84.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,False,0.0,1,0.985,High Risk,2455.0849200000002,2455.0849200000002
16059,2,2765.824,181,9,0.1163265306122449,0.3877551020408163,477.42,113500,67840.56,181340.56,44,26,196,921.9413333333333,65.33333333333333,1.0,1167.748,140.0,0.3333333333333333,0.422053589241672,True,True,False,False,False,False,True,False,0.0,1,0.88,High Risk,2433.92512,2433.92512
14755,1,2616.168,40,8,0.0888888888888889,0.4444444444444444,168.99,81000,44881.56,125881.56,50,53,53,1308.084,26.5,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,True,False,0.0,1,0.93,High Risk,2433.0362400000004,2433.0362400000004
15716,2,2528.87,76,11,0.05789473684210527,0.34210526315789475,401.43,114000,85120.66,199120.66,2,227,228,842.9566666666666,76.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False,False,0.0,1,0.96,High Risk,2427.7151999999996,2427.7151999999996
15680,1,2425.939,75,6,0.04000000000000001,0.4,283.9,75000,69217.5,144217.5,32,179,179,1212.9695,89.5,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,False,0.0,1,1.0,High Risk,2425.939,2425.939
14413,1,2424.086,107,6,0.06086956521739131,0.30434782608695654,389.82,69000,40740.36,109740.35999999999,34,146,146,1212.043,73.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False,False,0.0,1,1.0,High Risk,2424.086,2424.086
13221,1,2435.522,136,8,0.09428571428571428,0.3142857142857143,324.69,122500,59295.600000000006,181795.6,35,117,117,1217.761,58.5,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,True,False,False,0.0,1,0.995,High Risk,2423.3443899999997,2423.3443899999997
15061,9,15572.481,775,13,0.051829268292682924,0.31097560975609756,2235.98,349500,239656.96,589156.96,7,15,249,1557.2481,24.9,1.0,1514.585,41.0,0.1,0.0972541078003049,True,False,False,False,False,False,False,False,2.0,0,0.155,Low Risk,2413.734555,2413.734555
17114,1,2681.452,119,9,0.08275862068965519,0.41379310344827586,306.42,87000,43117.2,130117.20000000001,19,55,55,1340.726,27.5,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,True,False,0.0,1,0.9,High Risk,2413.3068000000003,2413.3068000000003
16722,3,2473.221,49,9,0.03571428571428571,0.23809523809523808,364.5,95500,80354.61,175854.61,45,131,204,618.30525,51.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False,False,0.0,1,0.975,High Risk,2411.390475,2411.390475
12474,4,2996.6400000000003,188,3,0.06428571428571428,0.21428571428571427,224.15,36000,23083.93,59083.93,17,28,210,599.3280000000001,42.0,2.0,1652.41,32.0,0.4,0.5512369730854939,False,False,False,True,False,False,True,False,14.0,0,0.67,Medium Risk,2007.7488000000003,2409.29856
16775,2,2745.09,42,7,0.10333333333333333,0.43333333333333335,204.82,72000,48392.04,120392.04000000001,19,34,192,915.0300000000001,64.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,True,False,0.0,1,0.875,High Risk,2401.95375,2401.95375
13030,1,2421.811,226,9,0.11499999999999999,0.38333333333333336,624.13,120000,101050.8,221050.80000000002,39,201,201,1210.9055,100.5,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,False,0.0,1,0.99,High Risk,2397.5928900000004,2397.5928900000004
14320,3,2814.832,44,11,0.06764705882352942,0.38235294117647056,204.0,113500,69138.14,182638.14,29,1,47,703.708,11.75,1.0,920.662,12.0,0.25,0.32695913676668215,False,True,False,False,False,False,True,False,0.0,1,0.705,Medium Risk,1984.4565599999999,2381.347872
15882,2,2395.409,109,5,0.12352941176470589,0.4117647058823529,973.0,34000,18563.98,52563.98,45,203,204,798.4696666666667,68.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,True,False,False,0.0,1,0.99,High Risk,2371.45491,2371.45491
13593,2,2630.684,171,8,0.0717948717948718,0.358974358974359,925.6800000000001,117000,70291.06,187291.06,28,56,57,876.8946666666667,19.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,True,False,0.0,1,0.75,Medium Risk,1973.0130000000001,2367.6156
16134,3,2409.109,76,3,0.08947368421052632,0.3684210526315789,129.84,63500,41034.39,104534.39,5,83,116,602.27725,29.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,True,False,False,0.0,1,0.975,High Risk,2348.8812749999997,2348.8812749999997
17069,3,2394.28,51,6,0.03333333333333333,0.3333333333333333,233.5,73000,58885.79,131885.79,10,80,260,598.57,65.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,0.0,1,0.98,High Risk,2346.3944,2346.3944
14653,1,2480.6130000000003,176,5,0.034482758620689655,0.3448275862068966,248.38,72500,51066.68,123566.68000000001,2,71,71,1240.3065000000001,35.5,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,True,False,0.0,1,0.93,High Risk,2306.9700900000003,2306.9700900000003
16883,1,2294.886,22,2,0.058823529411764705,0.29411764705882354,117.78,11900,11775.39,23675.39,37,243,243,1147.443,121.5,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,True,False,False,0.0,1,1.0,High Risk,2294.886,2294.886
16145,4,2392.313,63,7,0.08421052631578947,0.39473684210526316,248.46,53500,70543.20999999999,124043.20999999999,9,45,122,478.4626,24.4,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,0.0,1,0.795,Medium Risk,1901.8888350000002,2282.266602
17706,1,2299.498,165,7,0.11785714285714285,0.39285714285714285,213.63,56000,37255.119999999995,93255.12,29,187,187,1149.749,93.5,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,False,False,0.0,1,0.99,High Risk,2276.50302,2276.50302
15719,2,8372.786,676,9,0.038461538461538464,0.3942307692307692,787.62,260000,179638.35,439638.35000000003,16,66,67,2790.9286666666667,22.333333333333332,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,50.0,0,0.27,Low Risk,2260.65222,2260.65222
15165,1,2270.7490000000003,74,9,0.040740740740740744,0.4074074074074074,207.16,135000,47454.659999999996,182454.66,36,264,264,1135.3745000000001,132.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False,False,0.0,1,0.995,High Risk,2259.3952550000004,2259.3952550000004
14841,1,2265.337,24,4,0.047368421052631574,0.15789473684210525,155.94,57000,20604.170000000002,77604.17000000001,50,111,111,1132.6685,55.5,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,0.0,1,0.995,High Risk,2254.010315,2254.010315
16422,7,3742.038,318,7,0.04615384615384615,0.20512820512820512,371.29,104000,75257.01000000001,179257.01,35,17,215,467.75475,26.875,1.0,910.69,234.0,0.125,0.24330236561851631,False,False,False,False,False,False,True,False,6.0,0,0.5,Medium Risk,1871.019,2245.2228
15605,1,2255.902,21,1,0.041666666666666664,0.4166666666666667,78.0,60000,6185.280000000001,66185.28,21,265,265,1127.951,132.5,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,0.0,1,0.995,High Risk,2244.62249,2244.62249
12583,2,3024.886,155,9,0.047619047619047616,0.2857142857142857,757.27,123000,95921.12,218921.12,33,61,274,1008.2953333333334,91.33333333333333,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,True,False,0.0,1,0.615,Medium Risk,1860.30489,2232.365868
